,n,m,c,tipoFrec,maxDist
2511,10.0,30.0,26.0,3.0,29.0
2512,10.0,30.0,26.0,3.0,28.0
2513,10.0,30.0,26.0,3.0,27.0
2514,10.0,30.0,26.0,3.0,29.0
2515,10.0,30.0,26.0,3.0,27.0
2516,10.0,30.0,26.0,3.0,28.0
2517,10.0,30.0,26.0,3.0,30.0
2518,10.0,30.0,26.0,3.0,27.0
2519,10.0,30.0,26.0,3.0,29.0
2520,10.0,30.0,26.0,3.0,29.0
2521,10.0,30.0,26.0,3.0,28.0
2522,10.0,30.0,26.0,3.0,28.0
2523,10.0,30.0,26.0,3.0,29.0
2524,10.0,30.0,26.0,3.0,29.0
2525,10.0,30.0,26.0,3.0,28.0
2526,10.0,30.0,26.0,3.0,28.0
2527,10.0,30.0,26.0,3.0,28.0
2528,10.0,30.0,26.0,3.0,29.0
2529,10.0,30.0,26.0,3.0,29.0
2530,10.0,30.0,26.0,3.0,30.0
2531,10.0,30.0,26.0,3.0,27.0
2532,10.0,30.0,26.0,3.0,28.0
2533,10.0,30.0,26.0,3.0,27.0
2534,10.0,30.0,26.0,3.0,29.0
2535,10.0,30.0,26.0,3.0,28.0
2536,10.0,30.0,26.0,3.0,29.0
2537,10.0,30.0,26.0,3.0,28.0
2538,10.0,30.0,26.0,3.0,28.0
2539,10.0,30.0,26.0,3.0,27.0
2540,10.0,30.0,26.0,3.0,28.0
2541,10.0,30.0,26.0,3.0,29.0
2542,10.0,30.0,26.0,3.0,29.0
2543,10.0,30.0,26.0,3.0,29.0
2544,10.0,30.0,26.0,3.0,29.0
2545,10.0,30.0,26.0,3.0,29.0
2546,10.0,30.0,26.0,3.0,27.0
2547,10.0,30.0,26.0,3.0,28.0
2548,10.0,30.0,26.0,3.0,28.0
2549,10.0,30.0,26.0,3.0,28.0
2550,10.0,30.0,26.0,3.0,30.0
2551,10.0,30.0,26.0,3.0,27.0
2552,10.0,30.0,26.0,3.0,28.0
2553,10.0,30.0,26.0,3.0,29.0
2554,10.0,30.0,26.0,3.0,28.0
2555,10.0,30.0,26.0,3.0,28.0
2556,10.0,30.0,26.0,3.0,28.0
2557,10.0,30.0,26.0,3.0,28.0
2558,10.0,30.0,26.0,3.0,28.0
2559,10.0,30.0,26.0,3.0,28.0
2560,10.0,30.0,26.0,3.0,28.0
2561,10.0,30.0,26.0,3.0,28.0
2562,10.0,30.0,26.0,3.0,28.0
2563,10.0,30.0,26.0,3.0,29.0
2564,10.0,30.0,26.0,3.0,28.0
2565,10.0,30.0,26.0,3.0,30.0
2566,10.0,30.0,26.0,3.0,29.0
2567,10.0,30.0,26.0,3.0,27.0
2568,10.0,30.0,26.0,3.0,28.0
2569,10.0,30.0,26.0,3.0,29.0
2570,10.0,30.0,26.0,3.0,27.0
2571,10.0,30.0,26.0,3.0,29.0
2572,10.0,30.0,26.0,3.0,27.0
2573,10.0,30.0,26.0,3.0,28.0
2574,10.0,30.0,26.0,3.0,29.0
2575,10.0,30.0,26.0,3.0,28.0
2576,10.0,30.0,26.0,3.0,27.0
2577,10.0,30.0,26.0,3.0,30.0
2578,10.0,30.0,26.0,3.0,28.0
2579,10.0,30.0,26.0,3.0,30.0
2580,10.0,30.0,26.0,3.0,28.0
2581,10.0,30.0,26.0,3.0,28.0
2582,10.0,30.0,26.0,3.0,29.0
2583,10.0,30.0,26.0,3.0,30.0
2584,10.0,30.0,26.0,3.0,28.0
2585,10.0,30.0,26.0,3.0,27.0
2586,10.0,30.0,26.0,3.0,28.0
2587,10.0,30.0,26.0,3.0,28.0
2588,10.0,30.0,26.0,3.0,29.0
2589,10.0,30.0,26.0,3.0,28.0
2590,10.0,30.0,26.0,3.0,28.0
2591,10.0,30.0,26.0,3.0,29.0
2592,10.0,30.0,26.0,3.0,28.0
2593,10.0,30.0,26.0,3.0,29.0
2594,10.0,30.0,26.0,3.0,27.0
2595,10.0,30.0,26.0,3.0,29.0
2596,10.0,30.0,26.0,3.0,29.0
2597,10.0,30.0,26.0,3.0,28.0
2598,10.0,30.0,26.0,3.0,30.0
2599,10.0,30.0,26.0,3.0,29.0
2600,10.0,30.0,26.0,3.0,28.0
2601,10.0,30.0,26.0,3.0,28.0
2602,10.0,30.0,26.0,3.0,28.0
2603,10.0,30.0,26.0,3.0,30.0
2604,10.0,30.0,26.0,3.0,28.0
2605,10.0,30.0,26.0,3.0,28.0
2606,10.0,30.0,26.0,3.0,30.0
2607,10.0,30.0,26.0,3.0,27.0
2608,10.0,30.0,26.0,3.0,29.0
2609,10.0,30.0,26.0,3.0,29.0
2610,10.0,30.0,26.0,3.0,29.0
2611,10.0,30.0,26.0,3.0,26.0
2612,10.0,30.0,26.0,3.0,28.0
2613,10.0,30.0,26.0,3.0,28.0
2614,10.0,30.0,26.0,3.0,29.0
2615,10.0,30.0,26.0,3.0,29.0
2616,10.0,30.0,26.0,3.0,29.0
2617,10.0,30.0,26.0,3.0,29.0
2618,10.0,30.0,26.0,3.0,28.0
2619,10.0,30.0,26.0,3.0,29.0
2620,10.0,30.0,26.0,3.0,29.0
2621,10.0,30.0,26.0,3.0,28.0
2622,10.0,30.0,26.0,3.0,28.0
2623,10.0,30.0,26.0,3.0,29.0
2624,10.0,30.0,26.0,3.0,27.0
2625,10.0,30.0,26.0,3.0,29.0
2626,10.0,30.0,26.0,3.0,29.0
2627,10.0,30.0,26.0,3.0,29.0
2628,10.0,30.0,26.0,3.0,29.0
2629,10.0,30.0,26.0,3.0,30.0
2630,10.0,30.0,26.0,3.0,28.0
2631,10.0,30.0,26.0,3.0,29.0
2632,10.0,30.0,26.0,3.0,29.0
2633,10.0,30.0,26.0,3.0,28.0
2634,10.0,30.0,26.0,3.0,28.0
2635,10.0,30.0,26.0,3.0,28.0
2636,10.0,30.0,26.0,3.0,29.0
2637,10.0,30.0,26.0,3.0,29.0
2638,10.0,30.0,26.0,3.0,28.0
2639,10.0,30.0,26.0,3.0,28.0
2640,10.0,30.0,26.0,3.0,28.0
2641,10.0,30.0,26.0,3.0,29.0
2642,10.0,30.0,26.0,3.0,28.0
2643,10.0,30.0,26.0,3.0,28.0
2644,10.0,30.0,26.0,3.0,29.0
2645,10.0,30.0,26.0,3.0,28.0
2646,10.0,30.0,26.0,3.0,30.0
2647,10.0,30.0,26.0,3.0,29.0
2648,10.0,30.0,26.0,3.0,29.0
2649,10.0,30.0,26.0,3.0,28.0
2650,10.0,30.0,26.0,3.0,28.0
2651,10.0,30.0,26.0,3.0,27.0
2652,10.0,30.0,26.0,3.0,29.0
2653,10.0,30.0,26.0,3.0,29.0
2654,10.0,30.0,26.0,3.0,29.0
2655,10.0,30.0,26.0,3.0,28.0
2656,10.0,30.0,26.0,3.0,27.0
2657,10.0,30.0,26.0,3.0,29.0
2658,10.0,30.0,26.0,3.0,28.0
2659,10.0,30.0,26.0,3.0,28.0
2660,10.0,30.0,26.0,3.0,28.0
2661,10.0,30.0,26.0,3.0,30.0
2662,10.0,30.0,26.0,3.0,27.0
2663,10.0,30.0,26.0,3.0,29.0
2664,10.0,30.0,26.0,3.0,29.0
2665,10.0,30.0,26.0,3.0,28.0
2666,10.0,30.0,26.0,3.0,29.0
2667,10.0,30.0,26.0,3.0,29.0
2668,10.0,30.0,26.0,3.0,28.0
2669,10.0,30.0,26.0,3.0,30.0
2670,10.0,30.0,26.0,3.0,28.0
2671,10.0,30.0,26.0,3.0,30.0
2672,10.0,30.0,26.0,3.0,28.0
2673,10.0,30.0,26.0,3.0,29.0
2674,10.0,30.0,26.0,3.0,29.0
2675,10.0,30.0,26.0,3.0,28.0
2676,10.0,30.0,26.0,3.0,28.0
2677,10.0,30.0,26.0,3.0,28.0
2678,10.0,30.0,26.0,3.0,30.0
2679,10.0,30.0,26.0,3.0,28.0
2680,10.0,30.0,26.0,3.0,28.0
2681,10.0,30.0,26.0,3.0,29.0
2682,10.0,30.0,26.0,3.0,29.0
2683,10.0,30.0,26.0,3.0,27.0
2684,10.0,30.0,26.0,3.0,29.0
2685,10.0,30.0,26.0,3.0,28.0
2686,10.0,30.0,26.0,3.0,28.0
2687,10.0,30.0,26.0,3.0,27.0
2688,10.0,30.0,26.0,3.0,29.0
2689,10.0,30.0,26.0,3.0,30.0
2690,10.0,30.0,26.0,3.0,29.0
2691,10.0,30.0,26.0,3.0,28.0
2692,10.0,30.0,26.0,3.0,29.0
2693,10.0,30.0,26.0,3.0,28.0
2694,10.0,30.0,26.0,3.0,28.0
2695,10.0,30.0,26.0,3.0,28.0
2696,10.0,30.0,26.0,3.0,29.0
2697,10.0,30.0,26.0,3.0,29.0
2698,10.0,30.0,26.0,3.0,28.0
2699,10.0,30.0,26.0,3.0,29.0
2700,15.0,10.0,20.0,1.0,10.0
2701,15.0,10.0,20.0,1.0,10.0
2702,15.0,10.0,20.0,1.0,10.0
2703,15.0,10.0,20.0,1.0,10.0
2704,15.0,10.0,20.0,1.0,10.0
2705,15.0,10.0,20.0,1.0,10.0
2706,15.0,10.0,20.0,1.0,10.0
2707,15.0,10.0,20.0,1.0,10.0
2708,15.0,10.0,20.0,1.0,10.0
2709,15.0,10.0,20.0,1.0,10.0
2710,15.0,10.0,20.0,1.0,10.0
2711,15.0,10.0,20.0,1.0,10.0
2712,15.0,10.0,20.0,1.0,10.0
2713,15.0,10.0,20.0,1.0,9.0
2714,15.0,10.0,20.0,1.0,10.0
2715,15.0,10.0,20.0,1.0,10.0
2716,15.0,10.0,20.0,1.0,10.0
2717,15.0,10.0,20.0,1.0,10.0
2718,15.0,10.0,20.0,1.0,10.0
2719,15.0,10.0,20.0,1.0,10.0
2720,15.0,10.0,20.0,1.0,10.0
2721,15.0,10.0,20.0,1.0,10.0
2722,15.0,10.0,20.0,1.0,10.0
2723,15.0,10.0,20.0,1.0,10.0
2724,15.0,10.0,20.0,1.0,10.0
2725,15.0,10.0,20.0,1.0,10.0
2726,15.0,10.0,20.0,1.0,10.0
2727,15.0,10.0,20.0,1.0,10.0
2728,15.0,10.0,20.0,1.0,10.0
2729,15.0,10.0,20.0,1.0,10.0
2730,15.0,10.0,20.0,1.0,10.0
2731,15.0,10.0,20.0,1.0,10.0
2732,15.0,10.0,20.0,1.0,10.0
2733,15.0,10.0,20.0,1.0,10.0
2734,15.0,10.0,20.0,1.0,10.0
2735,15.0,10.0,20.0,1.0,10.0
2736,15.0,10.0,20.0,1.0,10.0
2737,15.0,10.0,20.0,1.0,10.0
2738,15.0,10.0,20.0,1.0,10.0
2739,15.0,10.0,20.0,1.0,10.0
2740,15.0,10.0,20.0,1.0,10.0
2741,15.0,10.0,20.0,1.0,10.0
2742,15.0,10.0,20.0,1.0,10.0
2743,15.0,10.0,20.0,1.0,10.0
2744,15.0,10.0,20.0,1.0,10.0
2745,15.0,10.0,20.0,1.0,10.0
2746,15.0,10.0,20.0,1.0,10.0
2747,15.0,10.0,20.0,1.0,10.0
2748,15.0,10.0,20.0,1.0,10.0
2749,15.0,10.0,20.0,1.0,10.0
2750,15.0,10.0,20.0,1.0,10.0
2751,15.0,10.0,20.0,1.0,10.0
2752,15.0,10.0,20.0,1.0,10.0
2753,15.0,10.0,20.0,1.0,10.0
2754,15.0,10.0,20.0,1.0,10.0
2755,15.0,10.0,20.0,1.0,10.0
2756,15.0,10.0,20.0,1.0,10.0
2757,15.0,10.0,20.0,1.0,10.0
2758,15.0,10.0,20.0,1.0,10.0
2759,15.0,10.0,20.0,1.0,10.0
2760,15.0,10.0,20.0,1.0,10.0
2761,15.0,10.0,20.0,1.0,10.0
2762,15.0,10.0,20.0,1.0,10.0
2763,15.0,10.0,20.0,1.0,10.0
2764,15.0,10.0,20.0,1.0,10.0
2765,15.0,10.0,20.0,1.0,10.0
2766,15.0,10.0,20.0,1.0,10.0
2767,15.0,10.0,20.0,1.0,10.0
2768,15.0,10.0,20.0,1.0,10.0
2769,15.0,10.0,20.0,1.0,10.0
2770,15.0,10.0,20.0,1.0,10.0
2771,15.0,10.0,20.0,1.0,10.0
2772,15.0,10.0,20.0,1.0,10.0
2773,15.0,10.0,20.0,1.0,10.0
2774,15.0,10.0,20.0,1.0,10.0
2775,15.0,10.0,20.0,1.0,10.0
2776,15.0,10.0,20.0,1.0,10.0
2777,15.0,10.0,20.0,1.0,10.0
2778,15.0,10.0,20.0,1.0,10.0
2779,15.0,10.0,20.0,1.0,10.0
2780,15.0,10.0,20.0,1.0,10.0
2781,15.0,10.0,20.0,1.0,10.0
2782,15.0,10.0,20.0,1.0,10.0
2783,15.0,10.0,20.0,1.0,10.0
2784,15.0,10.0,20.0,1.0,10.0
2785,15.0,10.0,20.0,1.0,10.0
2786,15.0,10.0,20.0,1.0,10.0
2787,15.0,10.0,20.0,1.0,10.0
2788,15.0,10.0,20.0,1.0,10.0
2789,15.0,10.0,20.0,1.0,10.0
2790,15.0,10.0,20.0,1.0,10.0
2791,15.0,10.0,20.0,1.0,10.0
2792,15.0,10.0,20.0,1.0,10.0
2793,15.0,10.0,20.0,1.0,10.0
2794,15.0,10.0,20.0,1.0,10.0
2795,15.0,10.0,20.0,1.0,10.0
2796,15.0,10.0,20.0,1.0,10.0
2797,15.0,10.0,20.0,1.0,10.0
2798,15.0,10.0,20.0,1.0,10.0
2799,15.0,10.0,20.0,1.0,10.0
2800,15.0,10.0,25.0,1.0,10.0
2801,15.0,10.0,25.0,1.0,10.0
2802,15.0,10.0,25.0,1.0,10.0
2803,15.0,10.0,25.0,1.0,10.0
2804,15.0,10.0,25.0,1.0,10.0
2805,15.0,10.0,25.0,1.0,10.0
2806,15.0,10.0,25.0,1.0,10.0
2807,15.0,10.0,25.0,1.0,10.0
2808,15.0,10.0,25.0,1.0,10.0
2809,15.0,10.0,25.0,1.0,10.0
2810,15.0,10.0,25.0,1.0,10.0
2811,15.0,10.0,25.0,1.0,10.0
2812,15.0,10.0,25.0,1.0,10.0
2813,15.0,10.0,25.0,1.0,10.0
2814,15.0,10.0,25.0,1.0,10.0
2815,15.0,10.0,25.0,1.0,10.0
2816,15.0,10.0,25.0,1.0,10.0
2817,15.0,10.0,25.0,1.0,10.0
2818,15.0,10.0,25.0,1.0,10.0
2819,15.0,10.0,25.0,1.0,10.0
2820,15.0,10.0,25.0,1.0,10.0
2821,15.0,10.0,25.0,1.0,10.0
2822,15.0,10.0,25.0,1.0,10.0
2823,15.0,10.0,25.0,1.0,10.0
2824,15.0,10.0,25.0,1.0,10.0
2825,15.0,10.0,25.0,1.0,10.0
2826,15.0,10.0,25.0,1.0,10.0
2827,15.0,10.0,25.0,1.0,10.0
2828,15.0,10.0,25.0,1.0,10.0
2829,15.0,10.0,25.0,1.0,10.0
2830,15.0,10.0,25.0,1.0,10.0
2831,15.0,10.0,25.0,1.0,10.0
2832,15.0,10.0,25.0,1.0,10.0
2833,15.0,10.0,25.0,1.0,10.0
2834,15.0,10.0,25.0,1.0,10.0
2835,15.0,10.0,25.0,1.0,10.0
2836,15.0,10.0,25.0,1.0,10.0
2837,15.0,10.0,25.0,1.0,10.0
2838,15.0,10.0,25.0,1.0,10.0
2839,15.0,10.0,25.0,1.0,10.0
2840,15.0,10.0,25.0,1.0,10.0
2841,15.0,10.0,25.0,1.0,10.0
2842,15.0,10.0,25.0,1.0,10.0
2843,15.0,10.0,25.0,1.0,10.0
2844,15.0,10.0,25.0,1.0,10.0
2845,15.0,10.0,25.0,1.0,10.0
2846,15.0,10.0,25.0,1.0,10.0
2847,15.0,10.0,25.0,1.0,10.0
2848,15.0,10.0,25.0,1.0,10.0
2849,15.0,10.0,25.0,1.0,10.0
2850,15.0,10.0,25.0,1.0,10.0
2851,15.0,10.0,25.0,1.0,10.0
2852,15.0,10.0,25.0,1.0,10.0
2853,15.0,10.0,25.0,1.0,10.0
2854,15.0,10.0,25.0,1.0,10.0
2855,15.0,10.0,25.0,1.0,10.0
2856,15.0,10.0,25.0,1.0,10.0
2857,15.0,10.0,25.0,1.0,10.0
2858,15.0,10.0,25.0,1.0,10.0
2859,15.0,10.0,25.0,1.0,10.0
2860,15.0,10.0,25.0,1.0,10.0
2861,15.0,10.0,25.0,1.0,10.0
2862,15.0,10.0,25.0,1.0,10.0
2863,15.0,10.0,25.0,1.0,10.0
2864,15.0,10.0,25.0,1.0,10.0
2865,15.0,10.0,25.0,1.0,10.0
2866,15.0,10.0,25.0,1.0,10.0
2867,15.0,10.0,25.0,1.0,10.0
2868,15.0,10.0,25.0,1.0,10.0
2869,15.0,10.0,25.0,1.0,10.0
2870,15.0,10.0,25.0,1.0,10.0
2871,15.0,10.0,25.0,1.0,10.0
2872,15.0,10.0,25.0,1.0,10.0
2873,15.0,10.0,25.0,1.0,10.0
2874,15.0,10.0,25.0,1.0,10.0
2875,15.0,10.0,25.0,1.0,10.0
2876,15.0,10.0,25.0,1.0,10.0
2877,15.0,10.0,25.0,1.0,10.0
2878,15.0,10.0,25.0,1.0,10.0
2879,15.0,10.0,25.0,1.0,10.0
2880,15.0,10.0,25.0,1.0,10.0
2881,15.0,10.0,25.0,1.0,10.0
2882,15.0,10.0,25.0,1.0,10.0
2883,15.0,10.0,25.0,1.0,10.0
2884,15.0,10.0,25.0,1.0,10.0
2885,15.0,10.0,25.0,1.0,10.0
2886,15.0,10.0,25.0,1.0,10.0
2887,15.0,10.0,25.0,1.0,10.0
2888,15.0,10.0,25.0,1.0,10.0
2889,15.0,10.0,25.0,1.0,10.0
2890,15.0,10.0,25.0,1.0,10.0
2891,15.0,10.0,25.0,1.0,10.0
2892,15.0,10.0,25.0,1.0,10.0
2893,15.0,10.0,25.0,1.0,10.0
2894,15.0,10.0,25.0,1.0,10.0
2895,15.0,10.0,25.0,1.0,10.0
2896,15.0,10.0,25.0,1.0,10.0
2897,15.0,10.0,25.0,1.0,10.0
2898,15.0,10.0,25.0,1.0,10.0
2899,15.0,10.0,25.0,1.0,10.0
2900,15.0,10.0,24.0,1.0,10.0
2901,15.0,10.0,24.0,1.0,10.0
2902,15.0,10.0,24.0,1.0,10.0
2903,15.0,10.0,24.0,1.0,10.0
2904,15.0,10.0,24.0,1.0,10.0
2905,15.0,10.0,24.0,1.0,10.0
2906,15.0,10.0,24.0,1.0,10.0
2907,15.0,10.0,24.0,1.0,10.0
2908,15.0,10.0,24.0,1.0,10.0
2909,15.0,10.0,24.0,1.0,10.0
2910,15.0,10.0,24.0,1.0,10.0
2911,15.0,10.0,24.0,1.0,10.0
2912,15.0,10.0,24.0,1.0,10.0
2913,15.0,10.0,24.0,1.0,10.0
2914,15.0,10.0,24.0,1.0,10.0
2915,15.0,10.0,24.0,1.0,10.0
2916,15.0,10.0,24.0,1.0,10.0
2917,15.0,10.0,24.0,1.0,10.0
2918,15.0,10.0,24.0,1.0,10.0
2919,15.0,10.0,24.0,1.0,10.0
2920,15.0,10.0,24.0,1.0,10.0
2921,15.0,10.0,24.0,1.0,10.0
2922,15.0,10.0,24.0,1.0,10.0
2923,15.0,10.0,24.0,1.0,10.0
2924,15.0,10.0,24.0,1.0,10.0
2925,15.0,10.0,24.0,1.0,10.0
2926,15.0,10.0,24.0,1.0,10.0
2927,15.0,10.0,24.0,1.0,10.0
2928,15.0,10.0,24.0,1.0,10.0
2929,15.0,10.0,24.0,1.0,10.0
2930,15.0,10.0,24.0,1.0,10.0
2931,15.0,10.0,24.0,1.0,10.0
2932,15.0,10.0,24.0,1.0,10.0
2933,15.0,10.0,24.0,1.0,10.0
2934,15.0,10.0,24.0,1.0,10.0
2935,15.0,10.0,24.0,1.0,10.0
2936,15.0,10.0,24.0,1.0,10.0
2937,15.0,10.0,24.0,1.0,10.0
2938,15.0,10.0,24.0,1.0,10.0
2939,15.0,10.0,24.0,1.0,10.0
2940,15.0,10.0,24.0,1.0,10.0
2941,15.0,10.0,24.0,1.0,10.0
2942,15.0,10.0,24.0,1.0,10.0
2943,15.0,10.0,24.0,1.0,10.0
2944,15.0,10.0,24.0,1.0,10.0
2945,15.0,10.0,24.0,1.0,10.0
2946,15.0,10.0,24.0,1.0,10.0
2947,15.0,10.0,24.0,1.0,10.0
2948,15.0,10.0,24.0,1.0,10.0
2949,15.0,10.0,24.0,1.0,10.0
2950,15.0,10.0,24.0,1.0,10.0
2951,15.0,10.0,24.0,1.0,10.0
2952,15.0,10.0,24.0,1.0,10.0
2953,15.0,10.0,24.0,1.0,10.0
2954,15.0,10.0,24.0,1.0,10.0
2955,15.0,10.0,24.0,1.0,10.0
2956,15.0,10.0,24.0,1.0,10.0
2957,15.0,10.0,24.0,1.0,10.0
2958,15.0,10.0,24.0,1.0,10.0
2959,15.0,10.0,24.0,1.0,10.0
2960,15.0,10.0,24.0,1.0,10.0
2961,15.0,10.0,24.0,1.0,10.0
2962,15.0,10.0,24.0,1.0,10.0
2963,15.0,10.0,24.0,1.0,10.0
2964,15.0,10.0,24.0,1.0,10.0
2965,15.0,10.0,24.0,1.0,10.0
2966,15.0,10.0,24.0,1.0,10.0
2967,15.0,10.0,24.0,1.0,10.0
2968,15.0,10.0,24.0,1.0,10.0
2969,15.0,10.0,24.0,1.0,10.0
2970,15.0,10.0,24.0,1.0,10.0
2971,15.0,10.0,24.0,1.0,10.0
2972,15.0,10.0,24.0,1.0,10.0
2973,15.0,10.0,24.0,1.0,10.0
2974,15.0,10.0,24.0,1.0,10.0
2975,15.0,10.0,24.0,1.0,10.0
2976,15.0,10.0,24.0,1.0,10.0
2977,15.0,10.0,24.0,1.0,10.0
2978,15.0,10.0,24.0,1.0,10.0
2979,15.0,10.0,24.0,1.0,10.0
2980,15.0,10.0,24.0,1.0,10.0
2981,15.0,10.0,24.0,1.0,10.0
2982,15.0,10.0,24.0,1.0,10.0
2983,15.0,10.0,24.0,1.0,10.0
2984,15.0,10.0,24.0,1.0,10.0
2985,15.0,10.0,24.0,1.0,10.0
2986,15.0,10.0,24.0,1.0,10.0
2987,15.0,10.0,24.0,1.0,10.0
2988,15.0,10.0,24.0,1.0,10.0
2989,15.0,10.0,24.0,1.0,10.0
2990,15.0,10.0,24.0,1.0,10.0
2991,15.0,10.0,24.0,1.0,10.0
2992,15.0,10.0,24.0,1.0,10.0
2993,15.0,10.0,24.0,1.0,10.0
2994,15.0,10.0,24.0,1.0,10.0
2995,15.0,10.0,24.0,1.0,10.0
2996,15.0,10.0,24.0,1.0,10.0
2997,15.0,10.0,24.0,1.0,10.0
2998,15.0,10.0,24.0,1.0,10.0
2999,15.0,10.0,24.0,1.0,10.0
3000,15.0,10.0,20.0,2.0,10.0
3001,15.0,10.0,20.0,2.0,10.0
3002,15.0,10.0,20.0,2.0,10.0
3003,15.0,10.0,20.0,2.0,10.0
3004,15.0,10.0,20.0,2.0,10.0
3005,15.0,10.0,20.0,2.0,10.0
3006,15.0,10.0,20.0,2.0,10.0
3007,15.0,10.0,20.0,2.0,10.0
3008,15.0,10.0,20.0,2.0,10.0
3009,15.0,10.0,20.0,2.0,10.0
3010,15.0,10.0,20.0,2.0,10.0
3011,15.0,10.0,20.0,2.0,10.0
3012,15.0,10.0,20.0,2.0,10.0
3013,15.0,10.0,20.0,2.0,10.0
3014,15.0,10.0,20.0,2.0,10.0
3015,15.0,10.0,20.0,2.0,10.0
3016,15.0,10.0,20.0,2.0,10.0
3017,15.0,10.0,20.0,2.0,10.0
3018,15.0,10.0,20.0,2.0,10.0
3019,15.0,10.0,20.0,2.0,10.0
3020,15.0,10.0,20.0,2.0,10.0
3021,15.0,10.0,20.0,2.0,10.0
3022,15.0,10.0,20.0,2.0,10.0
3023,15.0,10.0,20.0,2.0,10.0
3024,15.0,10.0,20.0,2.0,10.0
3025,15.0,10.0,20.0,2.0,10.0
3026,15.0,10.0,20.0,2.0,10.0
3027,15.0,10.0,20.0,2.0,10.0
3028,15.0,10.0,20.0,2.0,10.0
3029,15.0,10.0,20.0,2.0,10.0
3030,15.0,10.0,20.0,2.0,10.0
3031,15.0,10.0,20.0,2.0,10.0
3032,15.0,10.0,20.0,2.0,10.0
3033,15.0,10.0,20.0,2.0,10.0
3034,15.0,10.0,20.0,2.0,10.0
3035,15.0,10.0,20.0,2.0,10.0
3036,15.0,10.0,20.0,2.0,10.0
3037,15.0,10.0,20.0,2.0,10.0
3038,15.0,10.0,20.0,2.0,10.0
3039,15.0,10.0,20.0,2.0,10.0
3040,15.0,10.0,20.0,2.0,10.0
3041,15.0,10.0,20.0,2.0,10.0
3042,15.0,10.0,20.0,2.0,10.0
3043,15.0,10.0,20.0,2.0,10.0
3044,15.0,10.0,20.0,2.0,10.0
3045,15.0,10.0,20.0,2.0,10.0
3046,15.0,10.0,20.0,2.0,10.0
3047,15.0,10.0,20.0,2.0,10.0
3048,15.0,10.0,20.0,2.0,10.0
3049,15.0,10.0,20.0,2.0,10.0
3050,15.0,10.0,20.0,2.0,10.0
3051,15.0,10.0,20.0,2.0,10.0
3052,15.0,10.0,20.0,2.0,10.0
3053,15.0,10.0,20.0,2.0,10.0
3054,15.0,10.0,20.0,2.0,10.0
3055,15.0,10.0,20.0,2.0,10.0
3056,15.0,10.0,20.0,2.0,10.0
3057,15.0,10.0,20.0,2.0,10.0
3058,15.0,10.0,20.0,2.0,10.0
3059,15.0,10.0,20.0,2.0,10.0
3060,15.0,10.0,20.0,2.0,10.0
3061,15.0,10.0,20.0,2.0,10.0
3062,15.0,10.0,20.0,2.0,10.0
3063,15.0,10.0,20.0,2.0,10.0
3064,15.0,10.0,20.0,2.0,10.0
3065,15.0,10.0,20.0,2.0,10.0
3066,15.0,10.0,20.0,2.0,10.0
3067,15.0,10.0,20.0,2.0,10.0
3068,15.0,10.0,20.0,2.0,10.0
3069,15.0,10.0,20.0,2.0,10.0
3070,15.0,10.0,20.0,2.0,10.0
3071,15.0,10.0,20.0,2.0,10.0
3072,15.0,10.0,20.0,2.0,10.0
3073,15.0,10.0,20.0,2.0,10.0
3074,15.0,10.0,20.0,2.0,10.0
3075,15.0,10.0,20.0,2.0,10.0
3076,15.0,10.0,20.0,2.0,10.0
3077,15.0,10.0,20.0,2.0,10.0
3078,15.0,10.0,20.0,2.0,10.0
3079,15.0,10.0,20.0,2.0,10.0
3080,15.0,10.0,20.0,2.0,10.0
3081,15.0,10.0,20.0,2.0,10.0
3082,15.0,10.0,20.0,2.0,10.0
3083,15.0,10.0,20.0,2.0,10.0
3084,15.0,10.0,20.0,2.0,10.0
3085,15.0,10.0,20.0,2.0,10.0
3086,15.0,10.0,20.0,2.0,10.0
3087,15.0,10.0,20.0,2.0,10.0
3088,15.0,10.0,20.0,2.0,10.0
3089,15.0,10.0,20.0,2.0,10.0
3090,15.0,10.0,20.0,2.0,10.0
3091,15.0,10.0,20.0,2.0,10.0
3092,15.0,10.0,20.0,2.0,10.0
3093,15.0,10.0,20.0,2.0,10.0
3094,15.0,10.0,20.0,2.0,10.0
3095,15.0,10.0,20.0,2.0,10.0
3096,15.0,10.0,20.0,2.0,10.0
3097,15.0,10.0,20.0,2.0,10.0
3098,15.0,10.0,20.0,2.0,10.0
3099,15.0,10.0,20.0,2.0,10.0
3100,15.0,10.0,25.0,2.0,10.0
3101,15.0,10.0,25.0,2.0,10.0
3102,15.0,10.0,25.0,2.0,10.0
3103,15.0,10.0,25.0,2.0,10.0
3104,15.0,10.0,25.0,2.0,10.0
3105,15.0,10.0,25.0,2.0,10.0
3106,15.0,10.0,25.0,2.0,10.0
3107,15.0,10.0,25.0,2.0,10.0
3108,15.0,10.0,25.0,2.0,10.0
3109,15.0,10.0,25.0,2.0,10.0
3110,15.0,10.0,25.0,2.0,10.0
3111,15.0,10.0,25.0,2.0,10.0
3112,15.0,10.0,25.0,2.0,10.0
3113,15.0,10.0,25.0,2.0,10.0
3114,15.0,10.0,25.0,2.0,10.0
3115,15.0,10.0,25.0,2.0,10.0
3116,15.0,10.0,25.0,2.0,10.0
3117,15.0,10.0,25.0,2.0,10.0
