,n,m,c,tipoFrec,maxDist,maxDist%
1431,15.0,700.0,4.0,1.0,486.0,30.57142857142857
1432,15.0,700.0,4.0,1.0,483.0,31.0
1433,15.0,700.0,4.0,1.0,488.0,30.285714285714292
1434,15.0,700.0,4.0,1.0,483.0,31.0
1435,15.0,700.0,4.0,1.0,489.0,30.14285714285714
1436,15.0,700.0,4.0,1.0,486.0,30.57142857142857
1437,15.0,700.0,4.0,1.0,490.0,30.0
1438,15.0,700.0,4.0,1.0,478.0,31.714285714285708
1439,15.0,700.0,4.0,1.0,473.0,32.42857142857143
1440,15.0,700.0,4.0,2.0,612.0,12.57142857142857
1441,15.0,700.0,4.0,2.0,612.0,12.57142857142857
1442,15.0,700.0,4.0,2.0,611.0,12.714285714285708
1443,15.0,700.0,4.0,2.0,607.0,13.285714285714292
1444,15.0,700.0,4.0,2.0,608.0,13.142857142857139
1445,15.0,700.0,4.0,2.0,604.0,13.714285714285708
1446,15.0,700.0,4.0,2.0,614.0,12.285714285714292
1447,15.0,700.0,4.0,2.0,604.0,13.714285714285708
1448,15.0,700.0,4.0,2.0,611.0,12.714285714285708
1449,15.0,700.0,4.0,2.0,607.0,13.285714285714292
1450,15.0,700.0,4.0,2.0,606.0,13.42857142857143
1451,15.0,700.0,4.0,2.0,608.0,13.142857142857139
1452,15.0,700.0,4.0,2.0,606.0,13.42857142857143
1453,15.0,700.0,4.0,2.0,609.0,13.0
1454,15.0,700.0,4.0,2.0,610.0,12.857142857142861
1455,15.0,700.0,4.0,2.0,607.0,13.285714285714292
1456,15.0,700.0,4.0,2.0,616.0,12.0
1457,15.0,700.0,4.0,2.0,607.0,13.285714285714292
1458,15.0,700.0,4.0,2.0,615.0,12.142857142857139
1459,15.0,700.0,4.0,2.0,611.0,12.714285714285708
1460,15.0,700.0,4.0,2.0,612.0,12.57142857142857
1461,15.0,700.0,4.0,2.0,602.0,14.0
1462,15.0,700.0,4.0,2.0,617.0,11.857142857142861
1463,15.0,700.0,4.0,2.0,607.0,13.285714285714292
1464,15.0,700.0,4.0,2.0,605.0,13.57142857142857
1465,15.0,700.0,4.0,2.0,610.0,12.857142857142861
1466,15.0,700.0,4.0,2.0,614.0,12.285714285714292
1467,15.0,700.0,4.0,2.0,608.0,13.142857142857139
1468,15.0,700.0,4.0,2.0,605.0,13.57142857142857
1469,15.0,700.0,4.0,2.0,606.0,13.42857142857143
1470,15.0,700.0,4.0,2.0,605.0,13.57142857142857
1471,15.0,700.0,4.0,2.0,609.0,13.0
1472,15.0,700.0,4.0,2.0,601.0,14.142857142857139
1473,15.0,700.0,4.0,2.0,607.0,13.285714285714292
1474,15.0,700.0,4.0,2.0,612.0,12.57142857142857
1475,15.0,700.0,4.0,2.0,598.0,14.57142857142857
1476,15.0,700.0,4.0,2.0,600.0,14.285714285714292
1477,15.0,700.0,4.0,2.0,607.0,13.285714285714292
1478,15.0,700.0,4.0,2.0,609.0,13.0
1479,15.0,700.0,4.0,2.0,611.0,12.714285714285708
1480,15.0,700.0,4.0,2.0,600.0,14.285714285714292
1481,15.0,700.0,4.0,2.0,603.0,13.857142857142861
1482,15.0,700.0,4.0,2.0,605.0,13.57142857142857
1483,15.0,700.0,4.0,2.0,603.0,13.857142857142861
1484,15.0,700.0,4.0,2.0,612.0,12.57142857142857
1485,15.0,700.0,4.0,2.0,606.0,13.42857142857143
1486,15.0,700.0,4.0,2.0,602.0,14.0
1487,15.0,700.0,4.0,2.0,601.0,14.142857142857139
1488,15.0,700.0,4.0,2.0,609.0,13.0
1489,15.0,700.0,4.0,2.0,608.0,13.142857142857139
1490,15.0,700.0,4.0,2.0,605.0,13.57142857142857
1491,15.0,700.0,4.0,2.0,608.0,13.142857142857139
1492,15.0,700.0,4.0,2.0,612.0,12.57142857142857
1493,15.0,700.0,4.0,2.0,605.0,13.57142857142857
1494,15.0,700.0,4.0,2.0,616.0,12.0
1495,15.0,700.0,4.0,2.0,602.0,14.0
1496,15.0,700.0,4.0,2.0,604.0,13.714285714285708
1497,15.0,700.0,4.0,2.0,603.0,13.857142857142861
1498,15.0,700.0,4.0,2.0,603.0,13.857142857142861
1499,15.0,700.0,4.0,2.0,612.0,12.57142857142857
1500,15.0,700.0,4.0,2.0,607.0,13.285714285714292
1501,15.0,700.0,4.0,2.0,606.0,13.42857142857143
1502,15.0,700.0,4.0,2.0,607.0,13.285714285714292
1503,15.0,700.0,4.0,2.0,613.0,12.42857142857143
1504,15.0,700.0,4.0,2.0,610.0,12.857142857142861
1505,15.0,700.0,4.0,2.0,617.0,11.857142857142861
1506,15.0,700.0,4.0,2.0,604.0,13.714285714285708
1507,15.0,700.0,4.0,2.0,606.0,13.42857142857143
1508,15.0,700.0,4.0,2.0,605.0,13.57142857142857
1509,15.0,700.0,4.0,2.0,600.0,14.285714285714292
1510,15.0,700.0,4.0,2.0,613.0,12.42857142857143
1511,15.0,700.0,4.0,2.0,604.0,13.714285714285708
1512,15.0,700.0,4.0,2.0,613.0,12.42857142857143
1513,15.0,700.0,4.0,2.0,612.0,12.57142857142857
1514,15.0,700.0,4.0,2.0,607.0,13.285714285714292
1515,15.0,700.0,4.0,2.0,607.0,13.285714285714292
1516,15.0,700.0,4.0,2.0,603.0,13.857142857142861
1517,15.0,700.0,4.0,2.0,607.0,13.285714285714292
1518,15.0,700.0,4.0,2.0,615.0,12.142857142857139
1519,15.0,700.0,4.0,2.0,608.0,13.142857142857139
1520,15.0,700.0,4.0,2.0,615.0,12.142857142857139
1521,15.0,700.0,4.0,2.0,604.0,13.714285714285708
1522,15.0,700.0,4.0,2.0,607.0,13.285714285714292
1523,15.0,700.0,4.0,2.0,612.0,12.57142857142857
1524,15.0,700.0,4.0,2.0,609.0,13.0
1525,15.0,700.0,4.0,2.0,609.0,13.0
1526,15.0,700.0,4.0,2.0,607.0,13.285714285714292
1527,15.0,700.0,4.0,2.0,611.0,12.714285714285708
1528,15.0,700.0,4.0,2.0,608.0,13.142857142857139
1529,15.0,700.0,4.0,2.0,613.0,12.42857142857143
1530,15.0,700.0,4.0,3.0,545.0,22.14285714285714
1531,15.0,700.0,4.0,3.0,546.0,22.0
1532,15.0,700.0,4.0,3.0,538.0,23.14285714285714
1533,15.0,700.0,4.0,3.0,540.0,22.85714285714286
1534,15.0,700.0,4.0,3.0,553.0,21.0
1535,15.0,700.0,4.0,3.0,535.0,23.57142857142857
1536,15.0,700.0,4.0,3.0,545.0,22.14285714285714
1537,15.0,700.0,4.0,3.0,534.0,23.714285714285708
1538,15.0,700.0,4.0,3.0,555.0,20.714285714285708
1539,15.0,700.0,4.0,3.0,547.0,21.85714285714286
1540,15.0,700.0,4.0,3.0,550.0,21.42857142857143
1541,15.0,700.0,4.0,3.0,550.0,21.42857142857143
1542,15.0,700.0,4.0,3.0,546.0,22.0
1543,15.0,700.0,4.0,3.0,551.0,21.285714285714292
1544,15.0,700.0,4.0,3.0,541.0,22.714285714285708
1545,15.0,700.0,4.0,3.0,534.0,23.714285714285708
1546,15.0,700.0,4.0,3.0,541.0,22.714285714285708
1547,15.0,700.0,4.0,3.0,545.0,22.14285714285714
1548,15.0,700.0,4.0,3.0,541.0,22.714285714285708
1549,15.0,700.0,4.0,3.0,554.0,20.85714285714286
1550,15.0,700.0,4.0,3.0,558.0,20.285714285714292
1551,15.0,700.0,4.0,3.0,554.0,20.85714285714286
1552,15.0,700.0,4.0,3.0,551.0,21.285714285714292
1553,15.0,700.0,4.0,3.0,536.0,23.42857142857143
1554,15.0,700.0,4.0,3.0,551.0,21.285714285714292
1555,15.0,700.0,4.0,3.0,551.0,21.285714285714292
1556,15.0,700.0,4.0,3.0,536.0,23.42857142857143
1557,15.0,700.0,4.0,3.0,548.0,21.714285714285708
1558,15.0,700.0,4.0,3.0,548.0,21.714285714285708
1559,15.0,700.0,4.0,3.0,560.0,20.0
1560,15.0,700.0,4.0,3.0,551.0,21.285714285714292
1561,15.0,700.0,4.0,3.0,542.0,22.57142857142857
1562,15.0,700.0,4.0,3.0,534.0,23.714285714285708
1563,15.0,700.0,4.0,3.0,556.0,20.57142857142857
1564,15.0,700.0,4.0,3.0,551.0,21.285714285714292
1565,15.0,700.0,4.0,3.0,557.0,20.42857142857143
1566,15.0,700.0,4.0,3.0,546.0,22.0
1567,15.0,700.0,4.0,3.0,554.0,20.85714285714286
1568,15.0,700.0,4.0,3.0,545.0,22.14285714285714
1569,15.0,700.0,4.0,3.0,550.0,21.42857142857143
1570,15.0,700.0,4.0,3.0,541.0,22.714285714285708
1571,15.0,700.0,4.0,3.0,543.0,22.42857142857143
1572,15.0,700.0,4.0,3.0,542.0,22.57142857142857
1573,15.0,700.0,4.0,3.0,543.0,22.42857142857143
1574,15.0,700.0,4.0,3.0,537.0,23.285714285714292
1575,15.0,700.0,4.0,3.0,547.0,21.85714285714286
1576,15.0,700.0,4.0,3.0,540.0,22.85714285714286
1577,15.0,700.0,4.0,3.0,540.0,22.85714285714286
1578,15.0,700.0,4.0,3.0,559.0,20.14285714285714
1579,15.0,700.0,4.0,3.0,544.0,22.285714285714292
1580,15.0,700.0,4.0,3.0,540.0,22.85714285714286
1581,15.0,700.0,4.0,3.0,544.0,22.285714285714292
1582,15.0,700.0,4.0,3.0,544.0,22.285714285714292
1583,15.0,700.0,4.0,3.0,530.0,24.285714285714292
1584,15.0,700.0,4.0,3.0,551.0,21.285714285714292
1585,15.0,700.0,4.0,3.0,544.0,22.285714285714292
1586,15.0,700.0,4.0,3.0,546.0,22.0
1587,15.0,700.0,4.0,3.0,539.0,23.0
1588,15.0,700.0,4.0,3.0,550.0,21.42857142857143
1589,15.0,700.0,4.0,3.0,547.0,21.85714285714286
1590,15.0,700.0,4.0,3.0,542.0,22.57142857142857
1591,15.0,700.0,4.0,3.0,551.0,21.285714285714292
1592,15.0,700.0,4.0,3.0,542.0,22.57142857142857
1593,15.0,700.0,4.0,3.0,544.0,22.285714285714292
1594,15.0,700.0,4.0,3.0,540.0,22.85714285714286
1595,15.0,700.0,4.0,3.0,547.0,21.85714285714286
1596,15.0,700.0,4.0,3.0,549.0,21.57142857142857
1597,15.0,700.0,4.0,3.0,545.0,22.14285714285714
1598,15.0,700.0,4.0,3.0,557.0,20.42857142857143
1599,15.0,700.0,4.0,3.0,550.0,21.42857142857143
1600,15.0,700.0,4.0,3.0,539.0,23.0
1601,15.0,700.0,4.0,3.0,550.0,21.42857142857143
1602,15.0,700.0,4.0,3.0,555.0,20.714285714285708
1603,15.0,700.0,4.0,3.0,539.0,23.0
1604,15.0,700.0,4.0,3.0,548.0,21.714285714285708
1605,15.0,700.0,4.0,3.0,549.0,21.57142857142857
1606,15.0,700.0,4.0,3.0,544.0,22.285714285714292
1607,15.0,700.0,4.0,3.0,544.0,22.285714285714292
1608,15.0,700.0,4.0,3.0,538.0,23.14285714285714
1609,15.0,700.0,4.0,3.0,541.0,22.714285714285708
1610,15.0,700.0,4.0,3.0,550.0,21.42857142857143
1611,15.0,700.0,4.0,3.0,551.0,21.285714285714292
1612,15.0,700.0,4.0,3.0,544.0,22.285714285714292
1613,15.0,700.0,4.0,3.0,545.0,22.14285714285714
1614,15.0,700.0,4.0,3.0,544.0,22.285714285714292
1615,15.0,700.0,4.0,3.0,549.0,21.57142857142857
1616,15.0,700.0,4.0,3.0,539.0,23.0
1617,15.0,700.0,4.0,3.0,560.0,20.0
1618,15.0,700.0,4.0,3.0,550.0,21.42857142857143
1619,15.0,700.0,4.0,3.0,543.0,22.42857142857143
1620,20.0,300.0,4.0,1.0,213.0,29.0
1621,20.0,300.0,4.0,1.0,228.0,24.0
1622,20.0,300.0,4.0,1.0,220.0,26.66666666666667
1623,20.0,300.0,4.0,1.0,211.0,29.66666666666667
1624,20.0,300.0,4.0,1.0,212.0,29.33333333333333
1625,20.0,300.0,4.0,1.0,226.0,24.66666666666667
1626,20.0,300.0,4.0,1.0,217.0,27.66666666666667
1627,20.0,300.0,4.0,1.0,211.0,29.66666666666667
1628,20.0,300.0,4.0,1.0,218.0,27.33333333333333
1629,20.0,300.0,4.0,1.0,213.0,29.0
1630,20.0,300.0,4.0,1.0,215.0,28.33333333333333
1631,20.0,300.0,4.0,1.0,216.0,28.0
1632,20.0,300.0,4.0,1.0,226.0,24.66666666666667
1633,20.0,300.0,4.0,1.0,217.0,27.66666666666667
1634,20.0,300.0,4.0,1.0,216.0,28.0
1635,20.0,300.0,4.0,1.0,218.0,27.33333333333333
1636,20.0,300.0,4.0,1.0,221.0,26.33333333333333
1637,20.0,300.0,4.0,1.0,219.0,27.0
1638,20.0,300.0,4.0,1.0,216.0,28.0
1639,20.0,300.0,4.0,1.0,221.0,26.33333333333333
1640,20.0,300.0,4.0,1.0,217.0,27.66666666666667
1641,20.0,300.0,4.0,1.0,216.0,28.0
1642,20.0,300.0,4.0,1.0,223.0,25.66666666666667
1643,20.0,300.0,4.0,1.0,216.0,28.0
1644,20.0,300.0,4.0,1.0,214.0,28.66666666666667
1645,20.0,300.0,4.0,1.0,225.0,25.0
1646,20.0,300.0,4.0,1.0,223.0,25.66666666666667
1647,20.0,300.0,4.0,1.0,214.0,28.66666666666667
1648,20.0,300.0,4.0,1.0,222.0,26.0
1649,20.0,300.0,4.0,1.0,219.0,27.0
1650,20.0,300.0,4.0,1.0,218.0,27.33333333333333
1651,20.0,300.0,4.0,1.0,224.0,25.33333333333333
1652,20.0,300.0,4.0,1.0,214.0,28.66666666666667
1653,20.0,300.0,4.0,1.0,213.0,29.0
1654,20.0,300.0,4.0,1.0,215.0,28.33333333333333
1655,20.0,300.0,4.0,1.0,219.0,27.0
1656,20.0,300.0,4.0,1.0,219.0,27.0
1657,20.0,300.0,4.0,1.0,219.0,27.0
1658,20.0,300.0,4.0,1.0,216.0,28.0
1659,20.0,300.0,4.0,1.0,220.0,26.66666666666667
1660,20.0,300.0,4.0,1.0,218.0,27.33333333333333
1661,20.0,300.0,4.0,1.0,212.0,29.33333333333333
1662,20.0,300.0,4.0,1.0,223.0,25.66666666666667
1663,20.0,300.0,4.0,1.0,213.0,29.0
1664,20.0,300.0,4.0,1.0,222.0,26.0
1665,20.0,300.0,4.0,1.0,218.0,27.33333333333333
1666,20.0,300.0,4.0,1.0,215.0,28.33333333333333
1667,20.0,300.0,4.0,1.0,214.0,28.66666666666667
1668,20.0,300.0,4.0,1.0,222.0,26.0
1669,20.0,300.0,4.0,1.0,222.0,26.0
1670,20.0,300.0,4.0,1.0,220.0,26.66666666666667
1671,20.0,300.0,4.0,1.0,220.0,26.66666666666667
1672,20.0,300.0,4.0,1.0,218.0,27.33333333333333
1673,20.0,300.0,4.0,1.0,222.0,26.0
1674,20.0,300.0,4.0,1.0,214.0,28.66666666666667
1675,20.0,300.0,4.0,1.0,222.0,26.0
1676,20.0,300.0,4.0,1.0,218.0,27.33333333333333
1677,20.0,300.0,4.0,1.0,218.0,27.33333333333333
1678,20.0,300.0,4.0,1.0,211.0,29.66666666666667
1679,20.0,300.0,4.0,1.0,214.0,28.66666666666667
1680,20.0,300.0,4.0,1.0,214.0,28.66666666666667
1681,20.0,300.0,4.0,1.0,208.0,30.66666666666667
1682,20.0,300.0,4.0,1.0,214.0,28.66666666666667
1683,20.0,300.0,4.0,1.0,219.0,27.0
1684,20.0,300.0,4.0,1.0,219.0,27.0
1685,20.0,300.0,4.0,1.0,219.0,27.0
1686,20.0,300.0,4.0,1.0,216.0,28.0
1687,20.0,300.0,4.0,1.0,211.0,29.66666666666667
1688,20.0,300.0,4.0,1.0,217.0,27.66666666666667
1689,20.0,300.0,4.0,1.0,215.0,28.33333333333333
1690,20.0,300.0,4.0,1.0,216.0,28.0
1691,20.0,300.0,4.0,1.0,214.0,28.66666666666667
1692,20.0,300.0,4.0,1.0,215.0,28.33333333333333
1693,20.0,300.0,4.0,1.0,216.0,28.0
1694,20.0,300.0,4.0,1.0,219.0,27.0
1695,20.0,300.0,4.0,1.0,213.0,29.0
1696,20.0,300.0,4.0,1.0,212.0,29.33333333333333
1697,20.0,300.0,4.0,1.0,218.0,27.33333333333333
1698,20.0,300.0,4.0,1.0,216.0,28.0
1699,20.0,300.0,4.0,1.0,219.0,27.0
1700,20.0,300.0,4.0,1.0,216.0,28.0
1701,20.0,300.0,4.0,1.0,210.0,30.0
1702,20.0,300.0,4.0,1.0,213.0,29.0
1703,20.0,300.0,4.0,1.0,218.0,27.33333333333333
1704,20.0,300.0,4.0,1.0,218.0,27.33333333333333
1705,20.0,300.0,4.0,1.0,216.0,28.0
1706,20.0,300.0,4.0,1.0,216.0,28.0
1707,20.0,300.0,4.0,1.0,217.0,27.66666666666667
1708,20.0,300.0,4.0,1.0,224.0,25.33333333333333
1709,20.0,300.0,4.0,1.0,212.0,29.33333333333333
1710,20.0,300.0,4.0,2.0,263.0,12.333333333333329
1711,20.0,300.0,4.0,2.0,262.0,12.666666666666671
1712,20.0,300.0,4.0,2.0,264.0,12.0
1713,20.0,300.0,4.0,2.0,265.0,11.666666666666671
1714,20.0,300.0,4.0,2.0,265.0,11.666666666666671
1715,20.0,300.0,4.0,2.0,268.0,10.666666666666671
1716,20.0,300.0,4.0,2.0,260.0,13.333333333333329
1717,20.0,300.0,4.0,2.0,261.0,13.0
1718,20.0,300.0,4.0,2.0,263.0,12.333333333333329
1719,20.0,300.0,4.0,2.0,260.0,13.333333333333329
1720,20.0,300.0,4.0,2.0,260.0,13.333333333333329
1721,20.0,300.0,4.0,2.0,261.0,13.0
1722,20.0,300.0,4.0,2.0,261.0,13.0
1723,20.0,300.0,4.0,2.0,267.0,11.0
1724,20.0,300.0,4.0,2.0,266.0,11.333333333333329
1725,20.0,300.0,4.0,2.0,260.0,13.333333333333329
1726,20.0,300.0,4.0,2.0,265.0,11.666666666666671
1727,20.0,300.0,4.0,2.0,260.0,13.333333333333329
1728,20.0,300.0,4.0,2.0,265.0,11.666666666666671
1729,20.0,300.0,4.0,2.0,265.0,11.666666666666671
1730,20.0,300.0,4.0,2.0,263.0,12.333333333333329
1731,20.0,300.0,4.0,2.0,261.0,13.0
1732,20.0,300.0,4.0,2.0,261.0,13.0
1733,20.0,300.0,4.0,2.0,261.0,13.0
1734,20.0,300.0,4.0,2.0,265.0,11.666666666666671
1735,20.0,300.0,4.0,2.0,263.0,12.333333333333329
1736,20.0,300.0,4.0,2.0,263.0,12.333333333333329
1737,20.0,300.0,4.0,2.0,264.0,12.0
1738,20.0,300.0,4.0,2.0,263.0,12.333333333333329
1739,20.0,300.0,4.0,2.0,259.0,13.666666666666671
1740,20.0,300.0,4.0,2.0,267.0,11.0
1741,20.0,300.0,4.0,2.0,266.0,11.333333333333329
1742,20.0,300.0,4.0,2.0,266.0,11.333333333333329
1743,20.0,300.0,4.0,2.0,259.0,13.666666666666671
1744,20.0,300.0,4.0,2.0,263.0,12.333333333333329
1745,20.0,300.0,4.0,2.0,269.0,10.333333333333329
1746,20.0,300.0,4.0,2.0,264.0,12.0
1747,20.0,300.0,4.0,2.0,267.0,11.0
1748,20.0,300.0,4.0,2.0,269.0,10.333333333333329
1749,20.0,300.0,4.0,2.0,268.0,10.666666666666671
1750,20.0,300.0,4.0,2.0,265.0,11.666666666666671
1751,20.0,300.0,4.0,2.0,263.0,12.333333333333329
1752,20.0,300.0,4.0,2.0,263.0,12.333333333333329
1753,20.0,300.0,4.0,2.0,264.0,12.0
1754,20.0,300.0,4.0,2.0,261.0,13.0
1755,20.0,300.0,4.0,2.0,264.0,12.0
1756,20.0,300.0,4.0,2.0,265.0,11.666666666666671
1757,20.0,300.0,4.0,2.0,266.0,11.333333333333329
1758,20.0,300.0,4.0,2.0,268.0,10.666666666666671
1759,20.0,300.0,4.0,2.0,264.0,12.0
1760,20.0,300.0,4.0,2.0,268.0,10.666666666666671
1761,20.0,300.0,4.0,2.0,265.0,11.666666666666671
1762,20.0,300.0,4.0,2.0,265.0,11.666666666666671
1763,20.0,300.0,4.0,2.0,265.0,11.666666666666671
1764,20.0,300.0,4.0,2.0,266.0,11.333333333333329
1765,20.0,300.0,4.0,2.0,264.0,12.0
1766,20.0,300.0,4.0,2.0,264.0,12.0
1767,20.0,300.0,4.0,2.0,270.0,10.0
1768,20.0,300.0,4.0,2.0,262.0,12.666666666666671
1769,20.0,300.0,4.0,2.0,265.0,11.666666666666671
1770,20.0,300.0,4.0,2.0,262.0,12.666666666666671
1771,20.0,300.0,4.0,2.0,263.0,12.333333333333329
1772,20.0,300.0,4.0,2.0,262.0,12.666666666666671
1773,20.0,300.0,4.0,2.0,264.0,12.0
1774,20.0,300.0,4.0,2.0,265.0,11.666666666666671
1775,20.0,300.0,4.0,2.0,264.0,12.0
1776,20.0,300.0,4.0,2.0,261.0,13.0
1777,20.0,300.0,4.0,2.0,261.0,13.0
1778,20.0,300.0,4.0,2.0,261.0,13.0
1779,20.0,300.0,4.0,2.0,267.0,11.0
1780,20.0,300.0,4.0,2.0,264.0,12.0
1781,20.0,300.0,4.0,2.0,264.0,12.0
1782,20.0,300.0,4.0,2.0,267.0,11.0
1783,20.0,300.0,4.0,2.0,264.0,12.0
1784,20.0,300.0,4.0,2.0,261.0,13.0
1785,20.0,300.0,4.0,2.0,263.0,12.333333333333329
1786,20.0,300.0,4.0,2.0,270.0,10.0
1787,20.0,300.0,4.0,2.0,267.0,11.0
1788,20.0,300.0,4.0,2.0,262.0,12.666666666666671
1789,20.0,300.0,4.0,2.0,261.0,13.0
1790,20.0,300.0,4.0,2.0,262.0,12.666666666666671
1791,20.0,300.0,4.0,2.0,268.0,10.666666666666671
1792,20.0,300.0,4.0,2.0,260.0,13.333333333333329
1793,20.0,300.0,4.0,2.0,263.0,12.333333333333329
1794,20.0,300.0,4.0,2.0,262.0,12.666666666666671
1795,20.0,300.0,4.0,2.0,265.0,11.666666666666671
1796,20.0,300.0,4.0,2.0,258.0,14.0
1797,20.0,300.0,4.0,2.0,263.0,12.333333333333329
1798,20.0,300.0,4.0,2.0,266.0,11.333333333333329
1799,20.0,300.0,4.0,2.0,259.0,13.666666666666671
1800,20.0,300.0,4.0,3.0,238.0,20.66666666666667
1801,20.0,300.0,4.0,3.0,244.0,18.66666666666667
1802,20.0,300.0,4.0,3.0,243.0,19.0
1803,20.0,300.0,4.0,3.0,240.0,20.0
1804,20.0,300.0,4.0,3.0,247.0,17.66666666666667
1805,20.0,300.0,4.0,3.0,244.0,18.66666666666667
1806,20.0,300.0,4.0,3.0,242.0,19.33333333333333
1807,20.0,300.0,4.0,3.0,238.0,20.66666666666667
1808,20.0,300.0,4.0,3.0,245.0,18.33333333333333
1809,20.0,300.0,4.0,3.0,239.0,20.33333333333333
1810,20.0,300.0,4.0,3.0,243.0,19.0
1811,20.0,300.0,4.0,3.0,241.0,19.66666666666667
1812,20.0,300.0,4.0,3.0,239.0,20.33333333333333
1813,20.0,300.0,4.0,3.0,239.0,20.33333333333333
1814,20.0,300.0,4.0,3.0,245.0,18.33333333333333
1815,20.0,300.0,4.0,3.0,239.0,20.33333333333333
1816,20.0,300.0,4.0,3.0,249.0,17.0
1817,20.0,300.0,4.0,3.0,242.0,19.33333333333333
1818,20.0,300.0,4.0,3.0,239.0,20.33333333333333
1819,20.0,300.0,4.0,3.0,241.0,19.66666666666667
1820,20.0,300.0,4.0,3.0,236.0,21.33333333333333
1821,20.0,300.0,4.0,3.0,243.0,19.0
1822,20.0,300.0,4.0,3.0,247.0,17.66666666666667
1823,20.0,300.0,4.0,3.0,246.0,18.0
1824,20.0,300.0,4.0,3.0,242.0,19.33333333333333
1825,20.0,300.0,4.0,3.0,248.0,17.33333333333333
1826,20.0,300.0,4.0,3.0,241.0,19.66666666666667
1827,20.0,300.0,4.0,3.0,241.0,19.66666666666667
1828,20.0,300.0,4.0,3.0,239.0,20.33333333333333
1829,20.0,300.0,4.0,3.0,243.0,19.0
1830,20.0,300.0,4.0,3.0,242.0,19.33333333333333
1831,20.0,300.0,4.0,3.0,241.0,19.66666666666667
1832,20.0,300.0,4.0,3.0,240.0,20.0
1833,20.0,300.0,4.0,3.0,241.0,19.66666666666667
1834,20.0,300.0,4.0,3.0,240.0,20.0
1835,20.0,300.0,4.0,3.0,243.0,19.0
1836,20.0,300.0,4.0,3.0,243.0,19.0
1837,20.0,300.0,4.0,3.0,244.0,18.66666666666667
1838,20.0,300.0,4.0,3.0,239.0,20.33333333333333
1839,20.0,300.0,4.0,3.0,246.0,18.0
1840,20.0,300.0,4.0,3.0,239.0,20.33333333333333
1841,20.0,300.0,4.0,3.0,242.0,19.33333333333333
1842,20.0,300.0,4.0,3.0,254.0,15.333333333333329
1843,20.0,300.0,4.0,3.0,242.0,19.33333333333333
1844,20.0,300.0,4.0,3.0,240.0,20.0
1845,20.0,300.0,4.0,3.0,240.0,20.0
1846,20.0,300.0,4.0,3.0,238.0,20.66666666666667
1847,20.0,300.0,4.0,3.0,241.0,19.66666666666667
1848,20.0,300.0,4.0,3.0,236.0,21.33333333333333
1849,20.0,300.0,4.0,3.0,241.0,19.66666666666667
1850,20.0,300.0,4.0,3.0,251.0,16.33333333333333
1851,20.0,300.0,4.0,3.0,239.0,20.33333333333333
1852,20.0,300.0,4.0,3.0,236.0,21.33333333333333
1853,20.0,300.0,4.0,3.0,233.0,22.33333333333333
1854,20.0,300.0,4.0,3.0,236.0,21.33333333333333
1855,20.0,300.0,4.0,3.0,238.0,20.66666666666667
1856,20.0,300.0,4.0,3.0,242.0,19.33333333333333
1857,20.0,300.0,4.0,3.0,239.0,20.33333333333333
1858,20.0,300.0,4.0,3.0,243.0,19.0
1859,20.0,300.0,4.0,3.0,240.0,20.0
1860,20.0,300.0,4.0,3.0,235.0,21.66666666666667
1861,20.0,300.0,4.0,3.0,235.0,21.66666666666667
1862,20.0,300.0,4.0,3.0,233.0,22.33333333333333
1863,20.0,300.0,4.0,3.0,242.0,19.33333333333333
1864,20.0,300.0,4.0,3.0,246.0,18.0
1865,20.0,300.0,4.0,3.0,238.0,20.66666666666667
1866,20.0,300.0,4.0,3.0,238.0,20.66666666666667
1867,20.0,300.0,4.0,3.0,243.0,19.0
1868,20.0,300.0,4.0,3.0,241.0,19.66666666666667
1869,20.0,300.0,4.0,3.0,237.0,21.0
1870,20.0,300.0,4.0,3.0,239.0,20.33333333333333
1871,20.0,300.0,4.0,3.0,240.0,20.0
1872,20.0,300.0,4.0,3.0,241.0,19.66666666666667
1873,20.0,300.0,4.0,3.0,239.0,20.33333333333333
1874,20.0,300.0,4.0,3.0,248.0,17.33333333333333
1875,20.0,300.0,4.0,3.0,245.0,18.33333333333333
1876,20.0,300.0,4.0,3.0,244.0,18.66666666666667
1877,20.0,300.0,4.0,3.0,244.0,18.66666666666667
1878,20.0,300.0,4.0,3.0,236.0,21.33333333333333
1879,20.0,300.0,4.0,3.0,236.0,21.33333333333333
1880,20.0,300.0,4.0,3.0,239.0,20.33333333333333
1881,20.0,300.0,4.0,3.0,240.0,20.0
1882,20.0,300.0,4.0,3.0,242.0,19.33333333333333
1883,20.0,300.0,4.0,3.0,239.0,20.33333333333333
1884,20.0,300.0,4.0,3.0,239.0,20.33333333333333
1885,20.0,300.0,4.0,3.0,242.0,19.33333333333333
1886,20.0,300.0,4.0,3.0,244.0,18.66666666666667
1887,20.0,300.0,4.0,3.0,247.0,17.66666666666667
1888,20.0,300.0,4.0,3.0,241.0,19.66666666666667
1889,20.0,300.0,4.0,3.0,243.0,19.0
1890,20.0,500.0,4.0,1.0,355.0,29.0
1891,20.0,500.0,4.0,1.0,355.0,29.0
1892,20.0,500.0,4.0,1.0,360.0,28.0
1893,20.0,500.0,4.0,1.0,366.0,26.799999999999997
1894,20.0,500.0,4.0,1.0,362.0,27.599999999999994
1895,20.0,500.0,4.0,1.0,348.0,30.400000000000006
1896,20.0,500.0,4.0,1.0,363.0,27.400000000000006
